"Year","Age","Male_Proportion","Female_Proportion","Male_Yr_Total","Female_Yr_Total","m","f","SetType"
1993,2,0.023676,0.019755,718,1063,0,0,"OFFSHORE STANDARDIZED"
1993,3,0.077994,0.102539,718,1063,1,1,"OFFSHORE STANDARDIZED"
1993,4,0.075208,0.079021,718,1063,0,0,"OFFSHORE STANDARDIZED"
1993,5,0.033426,0.065851,718,1063,0,0,"OFFSHORE STANDARDIZED"
1993,6,0.051532,0.071495,718,1063,0,0,"OFFSHORE STANDARDIZED"
1993,7,0.062674,0.067732,718,1063,0,0,"OFFSHORE STANDARDIZED"
1993,8,0.073816,0.07808,718,1063,0,0,"OFFSHORE STANDARDIZED"
1993,9,0.047353,0.07714,718,1063,0,0,"OFFSHORE STANDARDIZED"
1993,10,0.034818,0.052681,718,1063,0,0,"OFFSHORE STANDARDIZED"
1993,11,0.029247,0.040451,718,1063,0,0,"OFFSHORE STANDARDIZED"
1993,12,0.037604,0.054562,718,1063,0,0,"OFFSHORE STANDARDIZED"
1993,13,0.044568,0.048918,718,1063,0,0,"OFFSHORE STANDARDIZED"
1993,14,0.037604,0.044214,718,1063,0,0,"OFFSHORE STANDARDIZED"
1993,15,0.033426,0.028222,718,1063,0,0,"OFFSHORE STANDARDIZED"
1993,16,0.023676,0.022577,718,1063,0,0,"OFFSHORE STANDARDIZED"
1993,17,0.018105,0.022577,718,1063,0,0,"OFFSHORE STANDARDIZED"
1993,18,0.011142,0.011288,718,1063,0,0,"OFFSHORE STANDARDIZED"
1993,19,0.006963,0.010348,718,1063,0,0,"OFFSHORE STANDARDIZED"
1993,20,0.004178,0.002822,718,1063,0,0,"OFFSHORE STANDARDIZED"
1993,21,0.008356,0.003762,718,1063,0,0,"OFFSHORE STANDARDIZED"
1993,22,0.005571,0.00094,718,1063,0,0,"OFFSHORE STANDARDIZED"
1993,23,0.001392,0.004703,718,1063,0,0,"OFFSHORE STANDARDIZED"
1993,24,0.005571,0.001881,718,1063,0,0,"OFFSHORE STANDARDIZED"
1993,25,0.009749,0.002822,718,1063,0,0,"OFFSHORE STANDARDIZED"
1993,26,0.005571,0.002822,718,1063,0,0,"OFFSHORE STANDARDIZED"
1993,27,0.006963,0.002822,718,1063,0,0,"OFFSHORE STANDARDIZED"
1993,28,0.008356,0.003762,718,1063,0,0,"OFFSHORE STANDARDIZED"
1993,29,0.008356,0.004703,718,1063,0,0,"OFFSHORE STANDARDIZED"
1993,30,0.013927,0.006585,718,1063,0,0,"OFFSHORE STANDARDIZED"
1993,31,0.005571,0.006585,718,1063,0,0,"OFFSHORE STANDARDIZED"
1993,32,0.011142,0.001881,718,1063,0,0,"OFFSHORE STANDARDIZED"
1993,33,0.012534,0.001881,718,1063,0,0,"OFFSHORE STANDARDIZED"
1993,34,0.006963,0.004703,718,1063,0,0,"OFFSHORE STANDARDIZED"
1993,35,0.162952,0.049858,718,1063,0,0,"OFFSHORE STANDARDIZED"
1994,2,0.004362,0.006129,917,1142,0,0,"OFFSHORE STANDARDIZED"
1994,3,0.026172,0.033274,917,1142,0,0,"OFFSHORE STANDARDIZED"
1994,4,0.070883,0.108581,917,1142,1,1,"OFFSHORE STANDARDIZED"
1994,5,0.054525,0.082311,917,1142,0,0,"OFFSHORE STANDARDIZED"
1994,6,0.067611,0.046409,917,1142,0,0,"OFFSHORE STANDARDIZED"
1994,7,0.061068,0.061295,917,1142,0,0,"OFFSHORE STANDARDIZED"
1994,8,0.057797,0.046409,917,1142,0,0,"OFFSHORE STANDARDIZED"
1994,9,0.052344,0.062171,917,1142,0,0,"OFFSHORE STANDARDIZED"
1994,10,0.049073,0.061295,917,1142,0,0,"OFFSHORE STANDARDIZED"
1994,11,0.04362,0.052539,917,1142,0,0,"OFFSHORE STANDARDIZED"
1994,12,0.040348,0.047285,917,1142,0,0,"OFFSHORE STANDARDIZED"
1994,13,0.045801,0.04028,917,1142,0,0,"OFFSHORE STANDARDIZED"
1994,14,0.034896,0.045534,917,1142,0,0,"OFFSHORE STANDARDIZED"
1994,15,0.032715,0.03415,917,1142,0,0,"OFFSHORE STANDARDIZED"
1994,16,0.035986,0.03415,917,1142,0,0,"OFFSHORE STANDARDIZED"
1994,17,0.026172,0.021891,917,1142,0,0,"OFFSHORE STANDARDIZED"
1994,18,0.023991,0.024518,917,1142,0,0,"OFFSHORE STANDARDIZED"
1994,19,0.007633,0.016637,917,1142,0,0,"OFFSHORE STANDARDIZED"
1994,20,0.008724,0.013134,917,1142,0,0,"OFFSHORE STANDARDIZED"
1994,21,0.009814,0.013134,917,1142,0,0,"OFFSHORE STANDARDIZED"
1994,22,0.010905,0.009632,917,1142,0,0,"OFFSHORE STANDARDIZED"
1994,23,0.004362,0.010507,917,1142,0,0,"OFFSHORE STANDARDIZED"
1994,24,0.007633,0.00788,917,1142,0,0,"OFFSHORE STANDARDIZED"
1994,25,0.007633,0.009632,917,1142,0,0,"OFFSHORE STANDARDIZED"
1994,26,0.005452,0.001751,917,1142,0,0,"OFFSHORE STANDARDIZED"
1994,27,0.004362,0.002626,917,1142,0,0,"OFFSHORE STANDARDIZED"
1994,28,0.004362,0.003502,917,1142,0,0,"OFFSHORE STANDARDIZED"
1994,29,0.013086,0.003502,917,1142,0,0,"OFFSHORE STANDARDIZED"
1994,30,0.011995,0.004378,917,1142,0,0,"OFFSHORE STANDARDIZED"
1994,31,0.007633,0.003502,917,1142,0,0,"OFFSHORE STANDARDIZED"
1994,32,0.010905,0.007005,917,1142,0,0,"OFFSHORE STANDARDIZED"
1994,33,0.010905,0.005253,917,1142,0,0,"OFFSHORE STANDARDIZED"
1994,34,0.010905,0.007005,917,1142,0,0,"OFFSHORE STANDARDIZED"
1994,35,0.136314,0.072679,917,1142,0,0,"OFFSHORE STANDARDIZED"
1995,2,0.001623,0.000922,616,1084,0,0,"OFFSHORE STANDARDIZED"
1995,3,0.008116,0.008302,616,1084,0,0,"OFFSHORE STANDARDIZED"
1995,4,0.043831,0.076568,616,1084,0,0,"OFFSHORE STANDARDIZED"
1995,5,0.077922,0.169741,616,1084,0,1,"OFFSHORE STANDARDIZED"
1995,6,0.081168,0.115313,616,1084,1,0,"OFFSHORE STANDARDIZED"
1995,7,0.038961,0.05535,616,1084,0,0,"OFFSHORE STANDARDIZED"
1995,8,0.037337,0.053505,616,1084,0,0,"OFFSHORE STANDARDIZED"
1995,9,0.03409,0.047047,616,1084,0,0,"OFFSHORE STANDARDIZED"
1995,10,0.045454,0.05166,616,1084,0,0,"OFFSHORE STANDARDIZED"
1995,11,0.051948,0.04797,616,1084,0,0,"OFFSHORE STANDARDIZED"
1995,12,0.042207,0.023062,616,1084,0,0,"OFFSHORE STANDARDIZED"
1995,13,0.040584,0.027675,616,1084,0,0,"OFFSHORE STANDARDIZED"
1995,14,0.030844,0.04797,616,1084,0,0,"OFFSHORE STANDARDIZED"
1995,15,0.030844,0.037822,616,1084,0,0,"OFFSHORE STANDARDIZED"
1995,16,0.037337,0.042435,616,1084,0,0,"OFFSHORE STANDARDIZED"
1995,17,0.025974,0.026752,616,1084,0,0,"OFFSHORE STANDARDIZED"
1995,18,0.02435,0.017527,616,1084,0,0,"OFFSHORE STANDARDIZED"
1995,19,0.016233,0.01845,616,1084,0,0,"OFFSHORE STANDARDIZED"
1995,20,0.01461,0.009225,616,1084,0,0,"OFFSHORE STANDARDIZED"
1995,21,0.011363,0.009225,616,1084,0,0,"OFFSHORE STANDARDIZED"
1995,22,0.008116,0.004612,616,1084,0,0,"OFFSHORE STANDARDIZED"
1995,23,0.012987,0.005535,616,1084,0,0,"OFFSHORE STANDARDIZED"
1995,24,0.00974,0.005535,616,1084,0,0,"OFFSHORE STANDARDIZED"
1995,25,0.008116,0.004612,616,1084,0,0,"OFFSHORE STANDARDIZED"
1995,26,0.006493,0.00369,616,1084,0,0,"OFFSHORE STANDARDIZED"
1995,27,0.006493,0.005535,616,1084,0,0,"OFFSHORE STANDARDIZED"
1995,28,0.00974,0.002767,616,1084,0,0,"OFFSHORE STANDARDIZED"
1995,29,0.012987,0.005535,616,1084,0,0,"OFFSHORE STANDARDIZED"
1995,30,0.00487,0.006457,616,1084,0,0,"OFFSHORE STANDARDIZED"
1995,31,0.011363,0.002767,616,1084,0,0,"OFFSHORE STANDARDIZED"
1995,32,0.006493,0.002767,616,1084,0,0,"OFFSHORE STANDARDIZED"
1995,33,0.011363,0.001845,616,1084,0,0,"OFFSHORE STANDARDIZED"
1995,34,0.00974,0.004612,616,1084,0,0,"OFFSHORE STANDARDIZED"
1995,35,0.186688,0.057195,616,1084,0,0,"OFFSHORE STANDARDIZED"
1996,2,0.009324,0.003636,429,550,0,0,"OFFSHORE STANDARDIZED"
1996,3,0.016317,0.016363,429,550,0,0,"OFFSHORE STANDARDIZED"
1996,4,0.030303,0.041818,429,550,0,0,"OFFSHORE STANDARDIZED"
1996,5,0.051282,0.1,429,550,0,0,"OFFSHORE STANDARDIZED"
1996,6,0.079254,0.130909,429,550,1,1,"OFFSHORE STANDARDIZED"
1996,7,0.04662,0.083636,429,550,0,0,"OFFSHORE STANDARDIZED"
1996,8,0.032634,0.038181,429,550,0,0,"OFFSHORE STANDARDIZED"
1996,9,0.04662,0.050909,429,550,0,0,"OFFSHORE STANDARDIZED"
1996,10,0.032634,0.04,429,550,0,0,"OFFSHORE STANDARDIZED"
1996,11,0.02331,0.045454,429,550,0,0,"OFFSHORE STANDARDIZED"
1996,12,0.044289,0.032727,429,550,0,0,"OFFSHORE STANDARDIZED"
1996,13,0.034965,0.04,429,550,0,0,"OFFSHORE STANDARDIZED"
1996,14,0.02331,0.038181,429,550,0,0,"OFFSHORE STANDARDIZED"
1996,15,0.025641,0.041818,429,550,0,0,"OFFSHORE STANDARDIZED"
1996,16,0.037296,0.045454,429,550,0,0,"OFFSHORE STANDARDIZED"
1996,17,0.032634,0.036363,429,550,0,0,"OFFSHORE STANDARDIZED"
1996,18,0.030303,0.030909,429,550,0,0,"OFFSHORE STANDARDIZED"
1996,19,0.037296,0.018181,429,550,0,0,"OFFSHORE STANDARDIZED"
1996,20,0.018648,0.021818,429,550,0,0,"OFFSHORE STANDARDIZED"
1996,21,0.013986,0.014545,429,550,0,0,"OFFSHORE STANDARDIZED"
1996,22,0.013986,0.005454,429,550,0,0,"OFFSHORE STANDARDIZED"
1996,23,0.002331,0.00909,429,550,0,0,"OFFSHORE STANDARDIZED"
1996,24,0.006993,0.005454,429,550,0,0,"OFFSHORE STANDARDIZED"
1996,25,0.011655,0.005454,429,550,0,0,"OFFSHORE STANDARDIZED"
1996,26,0.013986,0.005454,429,550,0,0,"OFFSHORE STANDARDIZED"
1996,27,0.011655,0,429,550,0,0,"OFFSHORE STANDARDIZED"
1996,28,0.006993,0.003636,429,550,0,0,"OFFSHORE STANDARDIZED"
1996,29,0.013986,0.003636,429,550,0,0,"OFFSHORE STANDARDIZED"
1996,30,0.018648,0.001818,429,550,0,0,"OFFSHORE STANDARDIZED"
1996,31,0,0.001818,429,550,0,0,"OFFSHORE STANDARDIZED"
1996,32,0.013986,0.003636,429,550,0,0,"OFFSHORE STANDARDIZED"
1996,33,0.009324,0.005454,429,550,0,0,"OFFSHORE STANDARDIZED"
1996,34,0.016317,0.007272,429,550,0,0,"OFFSHORE STANDARDIZED"
1996,35,0.193473,0.070909,429,550,0,0,"OFFSHORE STANDARDIZED"
1997,2,0.025862,0.028169,116,71,0,0,"OFFSHORE STANDARDIZED"
1997,3,0.025862,0.098591,116,71,0,0,"OFFSHORE STANDARDIZED"
1997,4,0.034482,0.056338,116,71,0,0,"OFFSHORE STANDARDIZED"
1997,5,0.068965,0.056338,116,71,0,0,"OFFSHORE STANDARDIZED"
1997,6,0.120689,0.12676,116,71,0,0,"OFFSHORE STANDARDIZED"
1997,7,0.189655,0.183098,116,71,1,1,"OFFSHORE STANDARDIZED"
1997,8,0.034482,0.084507,116,71,0,0,"OFFSHORE STANDARDIZED"
1997,9,0.068965,0.084507,116,71,0,0,"OFFSHORE STANDARDIZED"
1997,10,0.025862,0.098591,116,71,0,0,"OFFSHORE STANDARDIZED"
1997,11,0.043103,0.042253,116,71,0,0,"OFFSHORE STANDARDIZED"
1997,12,0.034482,0.014084,116,71,0,0,"OFFSHORE STANDARDIZED"
1997,13,0.017241,0,116,71,0,0,"OFFSHORE STANDARDIZED"
1997,14,0.025862,0.014084,116,71,0,0,"OFFSHORE STANDARDIZED"
1997,15,0.025862,0.014084,116,71,0,0,"OFFSHORE STANDARDIZED"
1997,16,0.00862,0.014084,116,71,0,0,"OFFSHORE STANDARDIZED"
1997,17,0.034482,0,116,71,0,0,"OFFSHORE STANDARDIZED"
1997,18,0.034482,0,116,71,0,0,"OFFSHORE STANDARDIZED"
1997,19,0.017241,0.028169,116,71,0,0,"OFFSHORE STANDARDIZED"
1997,20,0.025862,0.014084,116,71,0,0,"OFFSHORE STANDARDIZED"
1997,21,0,0.014084,116,71,0,0,"OFFSHORE STANDARDIZED"
1997,23,0.00862,0,116,71,0,0,"OFFSHORE STANDARDIZED"
1997,24,0.00862,0,116,71,0,0,"OFFSHORE STANDARDIZED"
1997,25,0,0.014084,116,71,0,0,"OFFSHORE STANDARDIZED"
1997,27,0.00862,0,116,71,0,0,"OFFSHORE STANDARDIZED"
1997,29,0.00862,0,116,71,0,0,"OFFSHORE STANDARDIZED"
1997,32,0.00862,0,116,71,0,0,"OFFSHORE STANDARDIZED"
1997,33,0.017241,0,116,71,0,0,"OFFSHORE STANDARDIZED"
1997,35,0.077586,0.014084,116,71,0,0,"OFFSHORE STANDARDIZED"
1998,2,0.006191,0.00261,323,383,0,0,"OFFSHORE STANDARDIZED"
1998,3,0.012383,0.036553,323,383,0,0,"OFFSHORE STANDARDIZED"
1998,4,0.024767,0.044386,323,383,0,0,"OFFSHORE STANDARDIZED"
1998,5,0.027863,0.062663,323,383,0,0,"OFFSHORE STANDARDIZED"
1998,6,0.058823,0.086161,323,383,0,0,"OFFSHORE STANDARDIZED"
1998,7,0.068111,0.104438,323,383,0,0,"OFFSHORE STANDARDIZED"
1998,8,0.089783,0.120104,323,383,1,1,"OFFSHORE STANDARDIZED"
1998,9,0.055727,0.05483,323,383,0,0,"OFFSHORE STANDARDIZED"
1998,10,0.030959,0.026109,323,383,0,0,"OFFSHORE STANDARDIZED"
1998,11,0.027863,0.039164,323,383,0,0,"OFFSHORE STANDARDIZED"
1998,12,0.034055,0.026109,323,383,0,0,"OFFSHORE STANDARDIZED"
1998,13,0.015479,0.052219,323,383,0,0,"OFFSHORE STANDARDIZED"
1998,14,0.027863,0.018276,323,383,0,0,"OFFSHORE STANDARDIZED"
1998,15,0.034055,0.020887,323,383,0,0,"OFFSHORE STANDARDIZED"
1998,16,0.024767,0.018276,323,383,0,0,"OFFSHORE STANDARDIZED"
1998,17,0.046439,0.02872,323,383,0,0,"OFFSHORE STANDARDIZED"
1998,18,0.015479,0.015665,323,383,0,0,"OFFSHORE STANDARDIZED"
1998,19,0.021671,0.015665,323,383,0,0,"OFFSHORE STANDARDIZED"
1998,20,0.009287,0.020887,323,383,0,0,"OFFSHORE STANDARDIZED"
1998,21,0.012383,0.036553,323,383,0,0,"OFFSHORE STANDARDIZED"
1998,22,0.009287,0.026109,323,383,0,0,"OFFSHORE STANDARDIZED"
1998,23,0.009287,0.007832,323,383,0,0,"OFFSHORE STANDARDIZED"
1998,24,0.009287,0.015665,323,383,0,0,"OFFSHORE STANDARDIZED"
1998,25,0.006191,0.007832,323,383,0,0,"OFFSHORE STANDARDIZED"
1998,26,0.003095,0,323,383,0,0,"OFFSHORE STANDARDIZED"
1998,27,0.006191,0,323,383,0,0,"OFFSHORE STANDARDIZED"
1998,28,0.009287,0.005221,323,383,0,0,"OFFSHORE STANDARDIZED"
1998,29,0.009287,0,323,383,0,0,"OFFSHORE STANDARDIZED"
1998,30,0.012383,0.00261,323,383,0,0,"OFFSHORE STANDARDIZED"
1998,31,0.006191,0,323,383,0,0,"OFFSHORE STANDARDIZED"
1998,32,0.021671,0.00261,323,383,0,0,"OFFSHORE STANDARDIZED"
1998,33,0.006191,0.007832,323,383,0,0,"OFFSHORE STANDARDIZED"
1998,34,0.009287,0.005221,323,383,0,0,"OFFSHORE STANDARDIZED"
1998,35,0.23839,0.088772,323,383,0,0,"OFFSHORE STANDARDIZED"
1999,2,0.012605,0.006779,238,295,0,0,"OFFSHORE STANDARDIZED"
1999,3,0.016806,0.030508,238,295,0,0,"OFFSHORE STANDARDIZED"
1999,4,0.029411,0.077966,238,295,0,0,"OFFSHORE STANDARDIZED"
1999,5,0.05042,0.111864,238,295,0,1,"OFFSHORE STANDARDIZED"
1999,6,0.037815,0.101694,238,295,0,0,"OFFSHORE STANDARDIZED"
1999,7,0.05042,0.081355,238,295,0,0,"OFFSHORE STANDARDIZED"
1999,8,0.029411,0.057627,238,295,0,0,"OFFSHORE STANDARDIZED"
1999,9,0.058823,0.101694,238,295,1,0,"OFFSHORE STANDARDIZED"
1999,10,0.046218,0.016949,238,295,0,0,"OFFSHORE STANDARDIZED"
1999,11,0.02521,0.023728,238,295,0,0,"OFFSHORE STANDARDIZED"
1999,12,0.029411,0.040677,238,295,0,0,"OFFSHORE STANDARDIZED"
1999,13,0.05042,0.040677,238,295,0,0,"OFFSHORE STANDARDIZED"
1999,14,0.02521,0.016949,238,295,0,0,"OFFSHORE STANDARDIZED"
1999,15,0.016806,0.030508,238,295,0,0,"OFFSHORE STANDARDIZED"
1999,16,0.02521,0.020338,238,295,0,0,"OFFSHORE STANDARDIZED"
1999,17,0.046218,0.016949,238,295,0,0,"OFFSHORE STANDARDIZED"
1999,18,0.029411,0.037288,238,295,0,0,"OFFSHORE STANDARDIZED"
1999,19,0.033613,0.013559,238,295,0,0,"OFFSHORE STANDARDIZED"
1999,20,0.033613,0.020338,238,295,0,0,"OFFSHORE STANDARDIZED"
1999,21,0.016806,0.020338,238,295,0,0,"OFFSHORE STANDARDIZED"
1999,22,0.012605,0.003389,238,295,0,0,"OFFSHORE STANDARDIZED"
1999,23,0.004201,0.010169,238,295,0,0,"OFFSHORE STANDARDIZED"
1999,24,0.004201,0,238,295,0,0,"OFFSHORE STANDARDIZED"
1999,25,0.004201,0.006779,238,295,0,0,"OFFSHORE STANDARDIZED"
1999,26,0,0.006779,238,295,0,0,"OFFSHORE STANDARDIZED"
1999,27,0.004201,0,238,295,0,0,"OFFSHORE STANDARDIZED"
1999,28,0.004201,0.006779,238,295,0,0,"OFFSHORE STANDARDIZED"
1999,29,0.008403,0.006779,238,295,0,0,"OFFSHORE STANDARDIZED"
1999,30,0.016806,0,238,295,0,0,"OFFSHORE STANDARDIZED"
1999,31,0.012605,0.010169,238,295,0,0,"OFFSHORE STANDARDIZED"
1999,32,0.012605,0,238,295,0,0,"OFFSHORE STANDARDIZED"
1999,33,0.016806,0.003389,238,295,0,0,"OFFSHORE STANDARDIZED"
1999,34,0.012605,0,238,295,0,0,"OFFSHORE STANDARDIZED"
1999,35,0.222689,0.077966,238,295,0,0,"OFFSHORE STANDARDIZED"
2000,3,0.024193,0.00909,124,110,0,0,"OFFSHORE STANDARDIZED"
2000,4,0,0.00909,124,110,0,0,"OFFSHORE STANDARDIZED"
2000,5,0.112903,0.2,124,110,1,1,"OFFSHORE STANDARDIZED"
